Handle,Title,Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Eurozone,Price / Eurozone,Compare At Price / Eurozone,Included / International,Price / International,Compare At Price / International,Included / Japan,Price / Japan,Compare At Price / Japan,Included / New Zealand,Price / New Zealand,Compare At Price / New Zealand,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / United States,Price / United States,Compare At Price / United States,Status,New SKU,FinalSKU
sad-songs-tee,,,,,,,,Black,,Long Sleeve,,XS,TEE-SADSONGS-,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/SadSongsTee1.jpg?v=1672492931,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-SADSONGS-BLK-LST-XS,TEE-SADSONGS-BLK-LST-XS-BL
sad-songs-tee,,,,,,,,Black,,Long Sleeve,,S,TEE-SADSONGS-,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/SadSongsTee1.jpg?v=1672492931,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-SADSONGS-BLK-LST-S,TEE-SADSONGS-BLK-LST-S-BL
sad-songs-tee,,,,,,,,Black,,Long Sleeve,,M,TEE-SADSONGS-,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/SadSongsTee1.jpg?v=1672492931,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-SADSONGS-BLK-LST-M,TEE-SADSONGS-BLK-LST-M-BL
sad-songs-tee,,,,,,,,Black,,Long Sleeve,,L,TEE-SADSONGS-,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/SadSongsTee1.jpg?v=1672492931,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-SADSONGS-BLK-LST-L,TEE-SADSONGS-BLK-LST-L-BL
sad-songs-tee,,,,,,,,Black,,Long Sleeve,,XL,TEE-SADSONGS-,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/SadSongsTee1.jpg?v=1672492931,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-SADSONGS-BLK-LST-XL,TEE-SADSONGS-BLK-LST-XL-BL
sad-songs-tee,,,,,,,,Black,,Long Sleeve,,2XL,TEE-SADSONGS-,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/SadSongsTee1.jpg?v=1672492931,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-SADSONGS-BLK-LST-2XL,TEE-SADSONGS-BLK-LST-2XL-BL
sad-songs-tee,,,,,,,,Black,,Long Sleeve,,3XL,TEE-SADSONGS-,150,shopify,10,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/SadSongsTee1.jpg?v=1672492931,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-SADSONGS-BLK-LST-3XL,TEE-SADSONGS-BLK-LST-3XL-BL
leaf-me-alone-jumper,Leaf Me Alone Jumper,Lonely Kids Club,,Jumper,"Artist:Claire Harrison, Colour:White, Fit:Regular Jumper, Size:2XL, Size:3XL, Size:L, Size:M, Size:S, Size:XL, Size:XS, Style:Jumper, Theme:Environment, Theme:Life is Tough, Theme:Our Faves, Theme:Plants, Theme:Self Love, Theme:Winter Warmers",TRUE,Colour,Natural,Fit,Regular Jumper,Size,XS,JPR-LEAFMEALONE-NATJPR,300,shopify,7,continue,manual,70,80,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/LeafMeAloneJumper1.jpg?v=1672492306,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active,JPR-LEAFMEALONE-NTL-REG-XS,JPR-LEAFMEALONE-NTL-REG-XS-LT
leaf-me-alone-jumper,,,,,,,,Natural,,Regular Jumper,,S,JPR-LEAFMEALONE-NATJPR,300,shopify,-5,continue,manual,70,80,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/LeafMeAloneJumper2.jpg?v=1672492306,2,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,JPR-LEAFMEALONE-NTL-REG-S,JPR-LEAFMEALONE-NTL-REG-S-LT
leaf-me-alone-jumper,,,,,,,,Natural,,Regular Jumper,,M,JPR-LEAFMEALONE-NATJPR,300,shopify,-12,continue,manual,70,80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,JPR-LEAFMEALONE-NTL-REG-M,JPR-LEAFMEALONE-NTL-REG-M-LT
leaf-me-alone-jumper,,,,,,,,Natural,,Regular Jumper,,L,JPR-LEAFMEALONE-NATJPR,300,shopify,0,continue,manual,70,80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,JPR-LEAFMEALONE-NTL-REG-L,JPR-LEAFMEALONE-NTL-REG-L-LT
leaf-me-alone-jumper,,,,,,,,Natural,,Regular Jumper,,XL,JPR-LEAFMEALONE-NATJPR,300,shopify,6,continue,manual,70,80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,JPR-LEAFMEALONE-NTL-REG-XL,JPR-LEAFMEALONE-NTL-REG-XL-LT
leaf-me-alone-jumper,,,,,,,,Natural,,Regular Jumper,,2XL,JPR-LEAFMEALONE-NATJPR,300,shopify,8,continue,manual,70,80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,JPR-LEAFMEALONE-NTL-REG-2XL,JPR-LEAFMEALONE-NTL-REG-2XL-LT
leaf-me-alone-jumper,,,,,,,,Natural,,Regular Jumper,,3XL,JPR-LEAFMEALONE-NATJPR,300,shopify,8,continue,manual,70,80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,JPR-LEAFMEALONE-NTL-REG-3XL,JPR-LEAFMEALONE-NTL-REG-3XL-LT
cooking-is-my-passion-hoodie,Cooking Is My Passion Hoodie,Lonely Kids Club,,Hoodie,"Artist:Claire Harrison, Colour:Grey, Fit:Regular Hoodie, Size:2XL, Size:3XL, Size:L, Size:M, Size:S, Size:XL, Size:XS, Style:Hoodie, Theme:Food, Theme:Life is Tough, Theme:Winter Warmers",TRUE,Colour,Grey Marle,Fit,Regular Hoodie,Size,XS,HOD-COOKINGISMYPASSION-GRYHOD,150,shopify,9,continue,manual,70,80,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/CookingIsMyPassionHoodie1.jpg?v=1672491464,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active,HOD-COOKINGISMYPASSION-GRY-REG-XS,HOD-COOKINGISMYPASSION-GRY-REG-XS-DK
cooking-is-my-passion-hoodie,,,,,,,,Grey Marle,,Regular Hoodie,,S,HOD-COOKINGISMYPASSION-GRYHOD,150,shopify,8,continue,manual,70,80,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/CookingIsMyPassionHoodie2.jpg?v=1672491464,2,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,HOD-COOKINGISMYPASSION-GRY-REG-S,HOD-COOKINGISMYPASSION-GRY-REG-S-DK
cooking-is-my-passion-hoodie,,,,,,,,Grey Marle,,Regular Hoodie,,M,HOD-COOKINGISMYPASSION-GRYHOD,150,shopify,4,continue,manual,70,80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,HOD-COOKINGISMYPASSION-GRY-REG-M,HOD-COOKINGISMYPASSION-GRY-REG-M-DK
cooking-is-my-passion-hoodie,,,,,,,,Grey Marle,,Regular Hoodie,,L,HOD-COOKINGISMYPASSION-GRYHOD,150,shopify,7,continue,manual,70,80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,HOD-COOKINGISMYPASSION-GRY-REG-L,HOD-COOKINGISMYPASSION-GRY-REG-L-DK
cooking-is-my-passion-hoodie,,,,,,,,Grey Marle,,Regular Hoodie,,XL,HOD-COOKINGISMYPASSION-GRYHOD,150,shopify,6,continue,manual,70,80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,HOD-COOKINGISMYPASSION-GRY-REG-XL,HOD-COOKINGISMYPASSION-GRY-REG-XL-DK
cooking-is-my-passion-hoodie,,,,,,,,Grey Marle,,Regular Hoodie,,2XL,HOD-COOKINGISMYPASSION-GRYHOD,150,shopify,8,continue,manual,70,80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,HOD-COOKINGISMYPASSION-GRY-REG-2XL,HOD-COOKINGISMYPASSION-GRY-REG-2XL-DK
cooking-is-my-passion-hoodie,,,,,,,,Grey Marle,,Regular Hoodie,,3XL,HOD-COOKINGISMYPASSION-GRYHOD,150,shopify,8,continue,manual,70,80,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,HOD-COOKINGISMYPASSION-GRY-REG-3XL,HOD-COOKINGISMYPASSION-GRY-REG-3XL-DK
cooking-is-my-passion-tee,Cooking Is My Passion Tee,Lonely Kids Club,,Tee,"Artist:Claire Harrison, Colour:White, Fit:Crop Top, Fit:Long Sleeve, Fit:Maple, Fit:Regular, Size:2XL, Size:3XL, Size:L, Size:M, Size:S, Size:XL, Size:XS, Theme:Food, Theme:Life is Tough, Theme:Memes, Theme:Our Faves",TRUE,Colour,White,Fit,Regular,Size,S,TEE-COOKINGISMYPASSION-WHT,150,shopify,-3,continue,manual,40,45,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/CookingIsMyPassionTee1.jpg?v=1672491465,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active,TEE-COOKINGISMYPASSION-WHT-REG-S,TEE-COOKINGISMYPASSION-WHT-REG-S-LT
cooking-is-my-passion-tee,,,,,,,,White,,Regular,,M,TEE-COOKINGISMYPASSION-WHT,150,shopify,-17,continue,manual,40,45,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/CookingIsMyPassionTee2.jpg?v=1672491465,2,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-REG-M,TEE-COOKINGISMYPASSION-WHT-REG-M-LT
cooking-is-my-passion-tee,,,,,,,,White,,Regular,,L,TEE-COOKINGISMYPASSION-WHT,150,shopify,-14,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-REG-L,TEE-COOKINGISMYPASSION-WHT-REG-L-LT
cooking-is-my-passion-tee,,,,,,,,White,,Regular,,XL,TEE-COOKINGISMYPASSION-WHT,150,shopify,-2,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-REG-XL,TEE-COOKINGISMYPASSION-WHT-REG-XL-LT
cooking-is-my-passion-tee,,,,,,,,White,,Regular,,2XL,TEE-COOKINGISMYPASSION-WHT,150,shopify,6,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-REG-2XL,TEE-COOKINGISMYPASSION-WHT-REG-2XL-LT
cooking-is-my-passion-tee,,,,,,,,White,,Regular,,3XL,TEE-COOKINGISMYPASSION-WHT,150,shopify,0,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-REG-3XL,TEE-COOKINGISMYPASSION-WHT-REG-3XL-LT
cooking-is-my-passion-tee,,,,,,,,White,,Maple,,XS,TEE-COOKINGISMYPASSION-WHT,150,shopify,9,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-MPL-XS,TEE-COOKINGISMYPASSION-WHT-MPL-XS-LT
cooking-is-my-passion-tee,,,,,,,,White,,Maple,,S,TEE-COOKINGISMYPASSION-WHT,150,shopify,5,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-MPL-S,TEE-COOKINGISMYPASSION-WHT-MPL-S-LT
cooking-is-my-passion-tee,,,,,,,,White,,Maple,,M,TEE-COOKINGISMYPASSION-WHT,150,shopify,5,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-MPL-M,TEE-COOKINGISMYPASSION-WHT-MPL-M-LT
cooking-is-my-passion-tee,,,,,,,,White,,Maple,,L,TEE-COOKINGISMYPASSION-WHT,150,shopify,9,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-MPL-L,TEE-COOKINGISMYPASSION-WHT-MPL-L-LT
cooking-is-my-passion-tee,,,,,,,,White,,Maple,,XL,TEE-COOKINGISMYPASSION-WHT,150,shopify,8,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-MPL-XL,TEE-COOKINGISMYPASSION-WHT-MPL-XL-LT
cooking-is-my-passion-tee,,,,,,,,White,,Maple,,2XL,TEE-COOKINGISMYPASSION-WHT,150,shopify,10,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-MPL-2XL,TEE-COOKINGISMYPASSION-WHT-MPL-2XL-LT
cooking-is-my-passion-tee,,,,,,,,White,,Crop Top,,XS,TEE-COOKINGISMYPASSION-WHT,150,shopify,9,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-CRP-XS,TEE-COOKINGISMYPASSION-WHT-CRP-XS-LT
cooking-is-my-passion-tee,,,,,,,,White,,Crop Top,,S,TEE-COOKINGISMYPASSION-WHT,150,shopify,5,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-CRP-S,TEE-COOKINGISMYPASSION-WHT-CRP-S-LT
cooking-is-my-passion-tee,,,,,,,,White,,Crop Top,,M,TEE-COOKINGISMYPASSION-WHT,150,shopify,8,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-CRP-M,TEE-COOKINGISMYPASSION-WHT-CRP-M-LT
cooking-is-my-passion-tee,,,,,,,,White,,Crop Top,,L,TEE-COOKINGISMYPASSION-WHT,150,shopify,9,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-CRP-L,TEE-COOKINGISMYPASSION-WHT-CRP-L-LT
cooking-is-my-passion-tee,,,,,,,,White,,Crop Top,,XL,TEE-COOKINGISMYPASSION-WHT,150,shopify,9,continue,manual,40,45,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-CRP-XL,TEE-COOKINGISMYPASSION-WHT-CRP-XL-LT
cooking-is-my-passion-tee,,,,,,,,White,,Long Sleeve,,XS,TEE-COOKINGISMYPASSION-WHT,150,shopify,10,continue,manual,45,49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-LST-XS,TEE-COOKINGISMYPASSION-WHT-LST-XS-LT
cooking-is-my-passion-tee,,,,,,,,White,,Long Sleeve,,S,TEE-COOKINGISMYPASSION-WHT,150,shopify,10,continue,manual,45,49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-LST-S,TEE-COOKINGISMYPASSION-WHT-LST-S-LT
cooking-is-my-passion-tee,,,,,,,,White,,Long Sleeve,,M,TEE-COOKINGISMYPASSION-WHT,150,shopify,10,continue,manual,45,49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-LST-M,TEE-COOKINGISMYPASSION-WHT-LST-M-LT
cooking-is-my-passion-tee,,,,,,,,White,,Long Sleeve,,L,TEE-COOKINGISMYPASSION-WHT,150,shopify,10,continue,manual,45,49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-LST-L,TEE-COOKINGISMYPASSION-WHT-LST-L-LT
cooking-is-my-passion-tee,,,,,,,,White,,Long Sleeve,,XL,TEE-COOKINGISMYPASSION-WHT,150,shopify,8,continue,manual,45,49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-LST-XL,TEE-COOKINGISMYPASSION-WHT-LST-XL-LT
cooking-is-my-passion-tee,,,,,,,,White,,Long Sleeve,,2XL,TEE-COOKINGISMYPASSION-WHT,150,shopify,10,continue,manual,45,49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-LST-2XL,TEE-COOKINGISMYPASSION-WHT-LST-2XL-LT
cooking-is-my-passion-tee,,,,,,,,White,,Long Sleeve,,3XL,TEE-COOKINGISMYPASSION-WHT,150,shopify,10,continue,manual,45,49,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-COOKINGISMYPASSION-WHT-LST-3XL,TEE-COOKINGISMYPASSION-WHT-LST-3XL-LT
at-least-i-have-arms-shorts,I Have Arms Shorts,Lonely Kids Club,,Shorts,"Artist:Claire Harrison, Colour:Red, Fit:Beach Shorts, Size:2XL, Size:L, Size:M, Size:S, Size:XL, Style:Beach Shorts, Theme:Animals, Theme:Birds, Theme:Life is Tough",TRUE,Colour,Cardinal,Fit,Beach Shorts,Size,S,SHO-ATLEASTIHAVEARMS-CARBSH,150,shopify,9,continue,manual,55,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/AtLeastIHaveArmsBeachShorts1.jpg?v=1672492126,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,active,SHO-IHAVEARMS-CDL-BCH-S,
at-least-i-have-arms-shorts,,,,,,,,Cardinal,,Beach Shorts,,M,SHO-ATLEASTIHAVEARMS-CARBSH,150,shopify,8,continue,manual,55,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/AtLeastIHaveArmsBeachShorts2.jpg?v=1672492126,2,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,SHO-IHAVEARMS-CDL-BCH-M,
at-least-i-have-arms-shorts,,,,,,,,Cardinal,,Beach Shorts,,L,SHO-ATLEASTIHAVEARMS-CARBSH,150,shopify,6,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,SHO-IHAVEARMS-CDL-BCH-L,
at-least-i-have-arms-shorts,,,,,,,,Cardinal,,Beach Shorts,,XL,SHO-ATLEASTIHAVEARMS-CARBSH,150,shopify,9,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,SHO-IHAVEARMS-CDL-BCH-XL,
at-least-i-have-arms-shorts,,,,,,,,Cardinal,,Beach Shorts,,2XL,SHO-ATLEASTIHAVEARMS-CARBSH,150,shopify,7,continue,manual,55,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,SHO-IHAVEARMS-CDL-BCH-2XL,
at-least-i-have-arms-tee,I Have Arms Tee,Lonely Kids Club,,Tee,"Artist:Claire Harrison, Colour:Red, Fit:Maple, Fit:Regular, Size:2XL, Size:3XL, Size:L, Size:M, Size:S, Size:XL, Size:XS, Theme:Last Chance, Theme:Life is Tough",FALSE,Colour,Cardinal,Fit,Regular,Size,S,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,9,continue,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/AtLeastIHaveArmsTee1.jpg?v=1672492128,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,TRUE,,,archived,TEE-IHAVEARMS-CDL-REG-S,TEE-IHAVEARMS-CDL-REG-S-LT
at-least-i-have-arms-tee,,,,,,,,Cardinal,,Regular,,M,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/AtLeastIHaveArmsTee2.jpg?v=1672492128,2,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-CDL-REG-M,TEE-IHAVEARMS-CDL-REG-M-LT
at-least-i-have-arms-tee,,,,,,,,Cardinal,,Regular,,L,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0549/8005/1111/products/AtLeastIHaveArmsTee3.jpg?v=1672492128,3,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-CDL-REG-L,TEE-IHAVEARMS-CDL-REG-L-LT
at-least-i-have-arms-tee,,,,,,,,Cardinal,,Regular,,XL,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-CDL-REG-XL,TEE-IHAVEARMS-CDL-REG-XL-LT
at-least-i-have-arms-tee,,,,,,,,Cardinal,,Regular,,2XL,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-CDL-REG-2XL,TEE-IHAVEARMS-CDL-REG-2XL-LT
at-least-i-have-arms-tee,,,,,,,,Cardinal,,Regular,,3XL,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-CDL-REG-3XL,TEE-IHAVEARMS-CDL-REG-3XL-LT
at-least-i-have-arms-tee,,,,,,,,Red,,Maple,,XS,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-RED-MPL-XS,TEE-IHAVEARMS-RED-MPL-XS-LT
at-least-i-have-arms-tee,,,,,,,,Red,,Maple,,S,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-RED-MPL-S,TEE-IHAVEARMS-RED-MPL-S-LT
at-least-i-have-arms-tee,,,,,,,,Red,,Maple,,M,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-RED-MPL-M,TEE-IHAVEARMS-RED-MPL-M-LT
at-least-i-have-arms-tee,,,,,,,,Red,,Maple,,L,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-RED-MPL-L,TEE-IHAVEARMS-RED-MPL-L-LT
at-least-i-have-arms-tee,,,,,,,,Red,,Maple,,XL,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-RED-MPL-XL,TEE-IHAVEARMS-RED-MPL-XL-LT
at-least-i-have-arms-tee,,,,,,,,Red,,Maple,,2XL,TEE-ATLEASTIHAVEARMS-CAR,150,shopify,10,continue,manual,45,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,,,,,,,,,,,,,,,,,,TEE-IHAVEARMS-RED-MPL-2XL,TEE-IHAVEARMS-RED-MPL-2XL-LT
